Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
VHL	gene	VHL	msk_impact	msk_impact			Other																												
WHSC1	gene	WHSC1	msk_impact	msk_impact			Other																												
WT1	gene	WT1	msk_impact	msk_impact			Other																												
XPO1	gene	XPO1	msk_impact	msk_impact			Other																												
XRCC2	gene	XRCC2	msk_impact	msk_impact			Other																												
YES1	gene	YES1	msk_impact	msk_impact			Other																												
PTP4A1	gene	PTP4A1	msk_impact	msk_impact			Other																												
CSDE1	gene	CSDE1	msk_impact	msk_impact			Other																												
CXCR4	gene	CXCR4	msk_impact	msk_impact			Other																												
SHOC2	gene	SHOC2	msk_impact	msk_impact			Other																												
KMT2D	gene	KMT2D	msk_impact	msk_impact			Other																												
NCOA3	gene	NCOA3	msk_impact	msk_impact			Other																												
ZRSR2	gene	ZRSR2	msk_impact	msk_impact			Other																												
RBM10	gene	RBM10	msk_impact	msk_impact			Other																												
KDM5C	gene	KDM5C	msk_impact	msk_impact			Other																												
ARID1A	gene	ARID1A	msk_impact	msk_impact			Other																												
HIST3H3	gene	HIST3H3	msk_impact	msk_impact			Other																												
AXIN1	gene	AXIN1	msk_impact	msk_impact			Other																												
AXIN2	gene	AXIN2	msk_impact	msk_impact			Other																												
BAP1	gene	BAP1	msk_impact	msk_impact			Other																												
HIST1H3A	gene	HIST1H3A	msk_impact	msk_impact			Other																												
HIST1H3D	gene	HIST1H3D	msk_impact	msk_impact			Other																												
HIST1H3C	gene	HIST1H3C	msk_impact	msk_impact			Other																												
HIST1H3E	gene	HIST1H3E	msk_impact	msk_impact			Other																												
HIST1H3I	gene	HIST1H3I	msk_impact	msk_impact			Other																												
HIST1H3G	gene	HIST1H3G	msk_impact	msk_impact			Other																												
HIST1H3J	gene	HIST1H3J	msk_impact	msk_impact			Other																												
HIST1H3H	gene	HIST1H3H	msk_impact	msk_impact			Other																												
HIST1H3B	gene	HIST1H3B	msk_impact	msk_impact			Other																												
SPOP	gene	SPOP	msk_impact	msk_impact			Other																												
RAD54L	gene	RAD54L	msk_impact	msk_impact			Other																												
CUL3	gene	CUL3	msk_impact	msk_impact			Other																												
PPM1D	gene	PPM1D	msk_impact	msk_impact			Other																												
PIK3R3	gene	PIK3R3	msk_impact	msk_impact			Other																												
TP63	gene	TP63	msk_impact	msk_impact			Other																												
SOCS1	gene	SOCS1	msk_impact	msk_impact			Other																												
IRS2	gene	IRS2	msk_impact	msk_impact			Other																												
EED	gene	EED	msk_impact	msk_impact			Other																												
TNFRSF14	gene	TNFRSF14	msk_impact	msk_impact			Other																												
INPP4B	gene	INPP4B	msk_impact	msk_impact			Other																												
STK19	gene	STK19	msk_impact	msk_impact			Other																												
FUBP1	gene	FUBP1	msk_impact	msk_impact			Other																												
BCL10	gene	BCL10	msk_impact	msk_impact			Other																												
PHOX2B	gene	PHOX2B	msk_impact	msk_impact			Other																												
HIST1H3F	gene	HIST1H3F	msk_impact	msk_impact			Other																												
RPS6KA4	gene	RPS6KA4	msk_impact	msk_impact			Other																												
MAP3K14	gene	MAP3K14	msk_impact	msk_impact			Other																												
LATS1	gene	LATS1	msk_impact	msk_impact			Other																												
MAP3K13	gene	MAP3K13	msk_impact	msk_impact			Other																												
AURKB	gene	AURKB	msk_impact	msk_impact			Other																												
KLF4	gene	KLF4	msk_impact	msk_impact			Other																												
RECQL4	gene	RECQL4	msk_impact	msk_impact			Other																												
NCOR1	gene	NCOR1	msk_impact	msk_impact			Other																												
IKBKE	gene	IKBKE	msk_impact	msk_impact			Other																												
MDC1	gene	MDC1	msk_impact	msk_impact			Other																												
NUP93	gene	NUP93	msk_impact	msk_impact			Other																												
KMT2B	gene	KMT2B	msk_impact	msk_impact			Other																												
KEAP1	gene	KEAP1	msk_impact	msk_impact			Other																												
FGF19	gene	FGF19	msk_impact	msk_impact			Other																												
MED12	gene	MED12	msk_impact	msk_impact			Other																												
AKT3	gene	AKT3	msk_impact	msk_impact			Other																												
BCL2L11	gene	BCL2L11	msk_impact	msk_impact			Other																												
SH2B3	gene	SH2B3	msk_impact	msk_impact			Other																												
RAD50	gene	RAD50	msk_impact	msk_impact			Other																												
IKZF1	gene	IKZF1	msk_impact	msk_impact			Other																												
YAP1	gene	YAP1	msk_impact	msk_impact			Other																												
HOXB13	gene	HOXB13	msk_impact	msk_impact			Other																												
CARM1	gene	CARM1	msk_impact	msk_impact			Other																												
CTCF	gene	CTCF	msk_impact	msk_impact			Other																												
STAG2	gene	STAG2	msk_impact	msk_impact			Other																												
PLK2	gene	PLK2	msk_impact	msk_impact			Other																												
MALT1	gene	MALT1	msk_impact	msk_impact			Other																												
PNRC1	gene	PNRC1	msk_impact	msk_impact			Other																												
RAB35	gene	RAB35	msk_impact	msk_impact			Other																												
PTPRT	gene	PTPRT	msk_impact	msk_impact			Other																												
CHEK2	gene	CHEK2	msk_impact	msk_impact			Other																												
RRAS2	gene	RRAS2	msk_impact	msk_impact			Other																												
DIS3	gene	DIS3	msk_impact	msk_impact			Other																												
SPEN	gene	SPEN	msk_impact	msk_impact			Other																												
CIC	gene	CIC	msk_impact	msk_impact			Other																												
MGA	gene	MGA	msk_impact	msk_impact			Other																												
ICOSLG	gene	ICOSLG	msk_impact	msk_impact			Other																												
DICER1	gene	DICER1	msk_impact	msk_impact			Other																												
RYBP	gene	RYBP	msk_impact	msk_impact			Other																												
SF3B1	gene	SF3B1	msk_impact	msk_impact			Other																												
BRD4	gene	BRD4	msk_impact	msk_impact			Other																												
SUZ12	gene	SUZ12	msk_impact	msk_impact			Other																												
WWTR1	gene	WWTR1	msk_impact	msk_impact			Other																												
LATS2	gene	LATS2	msk_impact	msk_impact			Other																												
GREM1	gene	GREM1	msk_impact	msk_impact			Other																												
FOXP1	gene	FOXP1	msk_impact	msk_impact			Other																												
BBC3	gene	BBC3	msk_impact	msk_impact			Other																												
AGO2	gene	AGO2	msk_impact	msk_impact			Other																												
SESN1	gene	SESN1	msk_impact	msk_impact			Other																												
SETD2	gene	SETD2	msk_impact	msk_impact			Other																												
BABAM1	gene	BABAM1	msk_impact	msk_impact			Other																												
DROSHA	gene	DROSHA	msk_impact	msk_impact			Other																												
ANKRD11	gene	ANKRD11	msk_impact	msk_impact			Other																												
CD274	gene	CD274	msk_impact	msk_impact			Other																												
EGFL7	gene	EGFL7	msk_impact	msk_impact			Other																												
SUFU	gene	SUFU	msk_impact	msk_impact			Other																												
RTEL1	gene	RTEL1	msk_impact	msk_impact			Other																												
CDK12	gene	CDK12	msk_impact	msk_impact			Other																												
DCUN1D1	gene	DCUN1D1	msk_impact	msk_impact			Other																												
ERRFI1	gene	ERRFI1	msk_impact	msk_impact			Other																												
TET2	gene	TET2	msk_impact	msk_impact			Other																												
FAM46C	gene	FAM46C	msk_impact	msk_impact			Other																												
BCOR	gene	BCOR	msk_impact	msk_impact			Other																												
RNF43	gene	RNF43	msk_impact	msk_impact			Other																												
WHSC1L1	gene	WHSC1L1	msk_impact	msk_impact			Other																												
SDHAF2	gene	SDHAF2	msk_impact	msk_impact			Other																												
SHQ1	gene	SHQ1	msk_impact	msk_impact			Other																												
PBRM1	gene	PBRM1	msk_impact	msk_impact			Other																												
ASXL2	gene	ASXL2	msk_impact	msk_impact			Other																												
FBXW7	gene	FBXW7	msk_impact	msk_impact			Other																												
TMEM127	gene	TMEM127	msk_impact	msk_impact			Other																												
CYSLTR2	gene	CYSLTR2	msk_impact	msk_impact			Other																												
PAK5	gene	PAK5	msk_impact	msk_impact			Other																												
ARID1B	gene	ARID1B	msk_impact	msk_impact			Other																												
RPTOR	gene	RPTOR	msk_impact	msk_impact			Other																												
KMT2C	gene	KMT2C	msk_impact	msk_impact			Other																												
PRDM14	gene	PRDM14	msk_impact	msk_impact			Other																												
CRLF2	gene	CRLF2	msk_impact	msk_impact			Other																												
RRAGC	gene	RRAGC	msk_impact	msk_impact			Other																												
SOX17	gene	SOX17	msk_impact	msk_impact			Other																												
